Al,Cu,Mg,Si,Zn,Zr,Mn,Ag,Li,Ca,Fe,Ti,Sn,Cr,Ge,Sc,Crack Susceptibility Level,Observations
0.857355933,0.03294147,0.019921163,0.002793782,0.078531753,0.00142718,0.001904909,0.000134927,0.000109273,0.000123447,0.002744506,0.000749864,0.000485607,0.000480771,0.000187473,0.000107943,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.069600652,0.013287516,0.002172843,0.089852362,0.001561224,0.000559015,9.69E-05,0.000159256,0.000112316,0.002177863,0.000897576,0.000253683,0.00035336,9.92E-05,0.000103021,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.923441333,0.010758633,0.031280458,0.002314658,0.022577594,0.001742323,0.000683165,0.000148151,0.000101871,5.36E-05,0.004793813,0.00063374,0.000115598,0.001151903,0.000105812,9.73E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.91347077,0.016408747,0.033456673,0.003690074,0.023637602,0.00101847,0.001178299,8.48E-05,0.000150664,0.000100306,0.004054423,0.000452373,0.000112382,0.001896788,0.000163974,0.000123653,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.063351155,0.01192289,0.004009498,0.083446397,0.000814983,0.001900813,5.22E-05,0.000170815,7.66E-05,0.001560453,0.00047136,0.000255195,0.000116347,0.000100824,9.81E-05,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.919615657,0.012785903,0.030887025,0.004166316,0.02354021,0.000853002,0.000974234,0.000164653,0.000192013,6.48E-05,0.004473872,0.000726056,0.00016401,0.001120636,0.000192809,7.88E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.054126674,0.015034173,0.004158473,0.087285397,0.001511456,0.001260852,0.000143561,0.000110032,0.000193508,0.002949725,0.000102896,0.000109341,0.000376158,0.000160689,9.64E-05,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.906695092,0.017994104,0.03081759,0.001364824,0.032558008,0.001688525,0.000562359,0.000164345,0.000167495,0.000139904,0.004578209,0.00065763,0.000402485,0.001873579,0.000139614,0.000196236,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.86954455,0.031221559,0.023062013,0.002977681,0.065537553,0.000608744,0.000722515,5.58E-05,8.99E-05,0.000159298,0.004199421,0.000419944,0.000283409,0.000823782,0.000182134,0.000111667,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.9155159,0.012093493,0.03484523,0.001230235,0.027409442,0.0009306,0.001979945,0.000175568,0.00019855,9.73E-05,0.002700854,0.000814778,0.000215698,0.001618255,5.74E-05,0.000116707,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.909562464,0.014625347,0.030366832,0.003198116,0.034949419,0.001833298,0.001947678,0.000142929,5.39E-05,0.000108972,0.001089877,0.000183692,0.000460033,0.001252437,8.86E-05,0.000136482,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.067904137,0.015321135,0.002766122,0.090233549,0.001671379,0.00050741,0.000134509,0.000140529,8.55E-05,0.002074709,0.000629382,0.000146456,0.000142869,0.000119755,0.000197501,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.060652345,0.012692432,0.004550817,0.08484941,0.001974259,0.001927718,0.000143692,0.000148926,6.45E-05,0.003166537,0.000532876,0.000482368,0.000250914,8.40E-05,8.62E-05,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.917549853,0.013220792,0.033274974,0.00240366,0.02422896,0.001582222,0.00145868,0.000179665,0.000153207,7.69E-05,0.003533913,0.000678093,0.000225587,0.001119762,0.000161586,0.000152192,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85340062,0.041871849,0.022891712,0.001468268,0.073582046,0.000968432,0.001801877,0.00013804,6.81E-05,0.000169627,0.002031551,0.000158368,0.000455361,0.00064891,0.000187881,0.000157398,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.906693092,0.015371065,0.037454395,0.001571967,0.031736822,0.001304084,0.00118211,0.000137143,0.000190779,0.000151632,0.001557424,0.000621985,0.000341177,0.00143166,0.000113566,0.000141099,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.909179318,0.012837759,0.036459172,0.004046043,0.027261646,0.001423724,0.001273394,0.000198602,7.72E-05,0.000132039,0.004339721,0.000605336,0.000430683,0.001570778,0.00010132,6.33E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.902596026,0.019865152,0.032372268,0.003472872,0.032115496,0.000433375,0.00123327,0.00016351,0.000143413,0.000121263,0.004937609,0.000604594,0.000493605,0.001101782,0.000194233,0.000151531,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.922519883,0.012459577,0.03186567,0.001404491,0.023213627,0.001225645,0.001500296,0.000116344,8.34E-05,0.000188365,0.003102761,0.000643139,0.000215362,0.001285095,0.000116728,5.96E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.915764537,0.018967654,0.035245114,0.001336427,0.021604675,0.001505845,0.000709477,0.00015611,9.61E-05,6.09E-05,0.001686717,0.000708821,0.000484454,0.001410397,0.000123357,0.000139421,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.865502627,0.032240778,0.024694704,0.003803877,0.067957112,0.000584446,0.00054496,0.000108385,0.000131969,9.21E-05,0.002089229,0.00082449,0.000255793,0.000905855,0.000102747,0.000160937,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.872669091,0.035158057,0.021686432,0.001291052,0.063417752,0.001627074,0.000961895,8.43E-05,0.000112579,0.000102491,0.001073563,0.000342839,0.000254205,0.000950563,0.000186432,8.16E-05,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.85,0.061432254,0.017694929,0.00428744,0.085599582,0.001292414,0.001557021,0.000139528,7.40E-05,0.000167364,0.004657195,0.000842544,0.000236155,0.000174817,0.000135343,0.000176243,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.912489346,0.014254364,0.032424097,0.003824969,0.030152208,0.001918777,0.00080278,0.000189227,7.56E-05,0.000198877,0.001471004,0.00054843,0.000316563,0.001114837,0.000164326,5.46E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.055772611,0.011543627,0.001325395,0.091624764,0.000372118,0.001510149,0.000189371,0.000112722,8.61E-05,0.003306066,0.000169352,0.000161658,0.000292456,0.000171771,0.000176572,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.051036471,0.011344147,0.001339351,0.086732086,0.000751054,0.001954868,0.000101286,0.000163592,0.000181146,0.002096221,0.000152696,0.000321485,0.00012535,0.000101277,0.000119049,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.857501584,0.036447077,0.017546407,0.004946558,0.076197489,0.001322642,0.000640851,0.000129152,0.000184695,0.000174593,0.003216712,0.000400814,0.000316682,0.000777052,0.000115054,8.26E-05,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.85,0.061912775,0.014118409,0.002497083,0.089431524,0.000804152,0.001508903,8.17E-05,6.26E-05,8.37E-05,0.003605682,0.000806407,0.000404761,0.000239547,0.000177271,7.01E-05,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.046612388,0.016242972,0.002482569,0.079300538,0.001514521,0.001165625,0.000199345,0.000108966,0.0001099,0.004318967,0.000736913,0.00043346,0.000811607,0.000104488,0.000192996,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.870773094,0.033624661,0.022411206,0.004251198,0.061329925,0.001590309,0.001802213,0.000197168,6.50E-05,0.000111451,0.001825685,0.000809753,0.000276177,0.000702131,0.00016909,6.09E-05,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.865341258,0.032795448,0.017016273,0.004788994,0.075905346,0.000474277,0.000765725,0.000147426,5.25E-05,0.000196733,0.001043983,0.000565542,0.000220933,0.000414559,0.000191149,7.99E-05,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.901414164,0.018145747,0.035230654,0.004944004,0.033303944,0.001173553,0.001538939,0.000170662,0.000149258,7.71E-05,0.001547543,0.000496179,0.000203734,0.00135883,0.000143482,0.000102173,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.853145682,0.037848902,0.019391349,0.004013513,0.076331989,0.001165114,0.001757173,0.000157265,0.000140367,0.000169874,0.004600075,0.000232707,0.00017785,0.000563861,0.000161244,0.000143035,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.85,0.056027557,0.015027204,0.002505038,0.094952188,0.000927777,0.001916921,0.000138974,7.45E-05,0.000100129,0.00449556,0.000395373,0.000123059,0.000192885,0.000170765,0.00013172,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.857239027,0.037677824,0.024064721,0.001334003,0.070871057,0.001885972,0.001524872,5.80E-05,8.51E-05,0.000159631,0.003389652,0.000490617,0.000236979,0.000736967,0.000176756,6.88E-05,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.902220682,0.019398321,0.033349056,0.004108588,0.032554161,0.001706761,0.001245762,0.000118215,5.36E-05,0.000113002,0.003402067,0.00017974,0.000208099,0.001139272,0.000109258,9.35E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.062401455,0.018938926,0.003233617,0.090669222,0.001485256,0.001426771,0.000151218,0.000175242,0.000136754,0.003660147,0.000298551,0.000486567,0.000415439,5.77E-05,8.58E-05,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.914047391,0.013117221,0.037439463,0.002696888,0.024969783,0.001514355,0.001803357,0.00015163,0.000196204,0.000174892,0.001701485,0.000638403,0.000323084,0.001033532,0.000110281,8.20E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.065249174,0.013420817,0.004625418,0.097535313,0.001084917,0.001355915,0.000105968,7.03E-05,0.000170625,0.004657648,0.000762097,0.000238911,0.000428503,0.000151063,0.000111672,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.914624597,0.018464523,0.033972873,0.00144479,0.022549773,0.001865691,0.000545581,0.000191254,8.47E-05,0.000179963,0.002675082,0.000998513,0.000332187,0.001797295,0.000117553,0.000155605,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.903885881,0.012292514,0.037200365,0.0029705,0.034445051,0.001480812,0.001896423,7.51E-05,0.000180261,5.89E-05,0.002532554,0.000939802,0.000155679,0.001641148,0.000162344,8.26E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.060854489,0.01345696,0.001045415,0.085035981,0.001539268,0.00153429,0.000125054,0.00018897,0.000153808,0.003075671,0.000678309,0.000277617,0.000172639,0.000103547,0.000105002,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.860968787,0.041667836,0.019620058,0.002874643,0.068017028,0.001764875,0.00151477,0.000153633,0.000112944,7.10E-05,0.001187864,0.000479123,0.000350494,0.000963098,0.000145212,0.000108638,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.910840408,0.015862298,0.036114542,0.001225213,0.030117774,0.000765922,0.000823513,0.00015457,5.76E-05,0.000112373,0.001665133,0.00067256,0.000295559,0.00101811,7.80E-05,0.000196468,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.048642366,0.021966508,0.001475272,0.071302664,0.001672021,0.001488328,0.000147296,5.59E-05,0.000132288,0.003952134,0.000807086,0.000260712,0.00094575,0.000162405,0.0001932,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.85,0.053050781,0.01606715,0.001470105,0.091525767,0.000631909,0.001090797,9.13E-05,0.000136092,0.000110411,0.001331195,0.000206503,0.000497539,0.000269652,0.000131854,0.000170021,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.06868734,0.014508394,0.003596841,0.09851137,0.000887081,0.001476849,7.34E-05,0.000108934,0.000127942,0.003412608,0.000468914,0.000452126,0.000145295,8.06E-05,8.62E-05,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.856357091,0.046777962,0.024208419,0.00398418,0.062493254,0.000870538,0.00065989,0.000145391,5.43E-05,0.000199479,0.001981396,0.000855822,0.000349362,0.000908927,9.38E-05,6.02E-05,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.85,0.061825509,0.010547616,0.003333475,0.087980054,0.001963493,0.001486768,0.000139895,0.000137488,7.03E-05,0.002557182,0.00044545,0.000327751,0.000234079,0.000162291,9.75E-05,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.871365537,0.03009264,0.018981687,0.00484869,0.066669983,0.001756113,0.001999121,7.69E-05,5.17E-05,0.000151318,0.002154775,0.000614685,0.000348264,0.000676177,0.00012239,9.00E-05,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.864704883,0.03692692,0.022375012,0.002499482,0.066939064,0.001491989,0.000572318,0.000155771,0.000168106,0.0001094,0.002422691,0.000628992,0.000180525,0.000616553,8.24E-05,0.000125889,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.918705411,0.014524395,0.03176387,0.002142848,0.02281714,0.001535996,0.001965761,0.000118276,9.60E-05,7.00E-05,0.003876184,0.000266029,0.000258055,0.001498368,0.000195091,0.000166659,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.068296918,0.015805884,0.004474397,0.087247878,0.001255524,0.001110362,0.000150164,5.60E-05,7.38E-05,0.002188487,0.000426012,0.000115784,0.000352906,0.000157269,0.000178748,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.908600528,0.016635374,0.039610703,0.001894383,0.023560719,0.001910054,0.00180613,0.000175605,0.000138253,0.000192391,0.003265619,0.00040106,0.000290218,0.001148663,0.00019357,0.00017673,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.051706993,0.01502195,0.00485289,0.099937485,0.00114364,0.001673578,7.55E-05,0.000109653,0.00018194,0.002904202,0.000123577,0.00031721,0.000338154,0.000114066,0.000103951,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.910093673,0.017499605,0.038980543,0.001048618,0.024198112,0.00094688,0.001350524,5.29E-05,0.00019607,0.000186056,0.003654685,0.000121773,0.0001911,0.00120514,0.000121265,0.000153085,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.909554394,0.010365497,0.035648411,0.004879515,0.029441339,0.00057716,0.001607674,0.000166865,0.00013163,0.00019873,0.004747319,0.000848527,0.000485612,0.001065709,0.000184693,9.69E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.059065777,0.014407627,0.00117264,0.090487805,0.00163655,0.001817773,0.000141455,9.13E-05,8.12E-05,0.003930288,0.000345764,0.000463782,0.000260305,0.000128757,5.91E-05,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.053104805,0.018617856,0.004564572,0.083638563,0.001548555,0.00110621,0.000154946,0.000156416,0.000103316,0.001859762,0.000566271,0.000388857,0.000478446,0.000156092,0.000155235,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.911882006,0.012707447,0.034087342,0.003110804,0.032879991,0.000953404,0.00099055,0.000175723,9.07E-05,0.000150383,0.001124733,0.000368853,0.000313355,0.001025386,8.78E-05,5.15E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.907202119,0.017159722,0.03027096,0.004971859,0.033178479,0.000342829,0.00150139,0.000170422,0.000185636,0.00012257,0.002049056,0.000946611,0.000447988,0.001221972,0.000117009,0.000111377,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.92086564,0.016718927,0.031041086,0.001295186,0.020394211,0.001726295,0.001711769,0.000194138,0.000106208,0.000112758,0.003380312,0.000333367,0.000152261,0.001799916,6.85E-05,9.94E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.918582998,0.016527461,0.030994414,0.003215417,0.024763656,0.000319411,0.001643428,0.00013039,0.00013248,0.000103672,0.001205703,0.000486691,0.000416204,0.001243172,8.09E-05,0.000154007,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.067113929,0.013971835,0.00487721,0.096604397,0.00149629,0.00169672,0.000123274,5.76E-05,0.000139067,0.002985465,0.000885457,0.000149928,0.000367234,5.01E-05,0.000164937,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.906556235,0.012931477,0.030130019,0.003092391,0.037926716,0.001949437,0.001153375,0.000110283,0.000113918,0.000136339,0.003387371,0.00085774,0.000417684,0.001085509,5.59E-05,9.56E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.919060522,0.010265322,0.035830416,0.003517595,0.023628709,0.001044024,0.001726751,7.31E-05,0.000174855,7.42E-05,0.002336976,0.000267491,0.000210307,0.001421425,0.000196593,0.000171744,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.857527196,0.046348871,0.017594234,0.003782995,0.066836347,0.000699455,0.000680314,0.000135891,0.000170847,0.000120761,0.004083649,0.000822379,0.000450836,0.000565785,8.64E-05,9.41E-05,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.85,0.055361273,0.014094117,0.002818164,0.092482978,0.001498281,0.001316734,9.16E-05,8.36E-05,0.000133021,0.001426393,0.000512368,0.000477617,0.000320819,0.000149497,0.000116949,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.055889315,0.017636058,0.003510232,0.098969066,0.001689118,0.000508638,0.000188196,8.39E-05,0.000135543,0.001300551,0.000534672,0.000159518,0.000156045,0.000175865,0.000159053,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.039748624,0.022998553,0.003337257,0.077891045,0.001228932,0.000986879,0.000137479,0.000172596,8.15E-05,0.003912755,0.000220132,0.00028507,0.000597649,0.000132599,0.000153938,High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.906881783,0.012686774,0.036334782,0.004604632,0.030832684,0.00194396,0.001049692,0.000138926,0.00018956,0.000161341,0.002981965,0.000172541,0.000492395,0.001257888,7.30E-05,0.000198105,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.897603759,0.018349302,0.035256902,0.001181786,0.039688044,0.000387837,0.001094259,0.000103239,6.43E-05,5.38E-05,0.00375361,0.000755145,0.000293363,0.001171679,0.000159217,8.38E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.909651423,0.010183907,0.031177511,0.002123853,0.038285976,0.001158153,0.001543201,5.78E-05,0.000117509,0.000103225,0.002739309,0.000546815,0.000445419,0.001576516,0.000140038,0.000149348,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.9010823,0.01554178,0.038297418,0.004801646,0.033028408,0.001521372,0.001082837,5.48E-05,0.000100618,0.000167032,0.001985608,0.000493166,0.000335493,0.001206421,0.000159688,0.000141452,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.89672936,0.011368856,0.038738901,0.004561055,0.038000373,0.001766489,0.00117304,0.0001135,0.000180603,0.000134584,0.004276409,0.000756557,0.000250132,0.001597413,0.000165462,0.000187265,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.063300733,0.019144119,0.002822627,0.083507426,0.000604735,0.000856316,6.27E-05,6.25E-05,8.92E-05,0.004197664,0.000788962,0.000214313,0.000267508,0.000196312,7.35E-05,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.919391387,0.015189177,0.031662834,0.00348053,0.020939319,0.001660006,0.001059878,0.000141027,8.17E-05,0.000154243,0.003778786,0.000243017,0.000181289,0.001738034,0.000136034,0.00016277,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.915830702,0.016031521,0.033892956,0.002109525,0.024906982,0.001239602,0.000840904,0.000182146,0.00016287,0.000135109,0.002088581,0.000649203,0.000404719,0.001288694,0.000101246,0.00013524,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.911905195,0.017190459,0.035664046,0.001752485,0.025942434,0.000974141,0.000609794,0.000182437,5.77E-05,0.000169437,0.003360923,0.000221819,0.000254616,0.00147605,0.00014727,9.12E-05,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.068736595,0.012149404,0.002854794,0.094651442,0.000523916,0.001405173,0.000148857,0.00012388,0.000160254,0.002443896,0.000776238,0.00030451,0.000112473,6.03E-05,0.000121165,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.917794757,0.015950779,0.034963662,0.002413409,0.021028516,0.001771003,0.001502319,8.17E-05,0.000116316,0.000141516,0.001366328,0.00069126,0.00029693,0.001596843,0.00018461,0.000100066,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.915779362,0.017709122,0.030751378,0.003334624,0.022131965,0.000567364,0.001429236,0.00017945,0.00010016,0.000123227,0.004669254,0.000960953,0.000330912,0.001728189,6.79E-05,0.000136897,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.063768048,0.01246402,0.001310939,0.088696547,0.000826639,0.001195241,0.000182914,0.000109186,7.00E-05,0.001547275,0.000162062,0.000446231,0.000427641,9.92E-05,0.00018335,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.063893929,0.015902307,0.004897579,0.085442903,0.000793077,0.001069679,7.95E-05,0.000129491,8.92E-05,0.004800949,0.000151349,0.000492296,0.00024439,0.000172362,0.000135396,Very High,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.904587801,0.019173136,0.039502374,0.004944843,0.022736373,0.001781404,0.001795,0.000160614,7.42E-05,0.000112865,0.002784023,0.000353968,0.000263034,0.001446006,0.000139597,0.000144758,Very Low,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
